"","","34.0000","La Rue OO, vol. 2, p. 121-174.","","66v-78r","Messe","6","6","Ordinarium missae","","34006","","5","Missa de feria","Missa de feria","Ordinarium missae","Pe. de [la] rue.","La Rue, Pierre de"
"","","35.0000","","","","","","","","","35000","","","","","","",""
"","","35.0000","Vaqueras OO, p. 105-111, GlarM, p. 308-311 (nur Teil 1 und 2).","","2v-5r","Tractus","","1","Feria IV Cinerum. Ad missam","","35001","","2/4","","Domine non secundum peccata nostra","GR, p. 72, LU, p. 527","Vaqueras","Vaqueras, Bertrandus"
"","","35.0000","JosquinW, Motetten, vol. 1, p. 51-56, GlarM, p. 311-314.","","5v-7r","Tractus","","2","Feria IV Cinerum. Ad missam","","35002","","2/4","","Domine non secundum peccata nostra","GR, p. 72, LU, p. 527","Judocus de pratis","Josquin Desprez"
"","","35.0000","Ockeghem CW, vol. 3, p. 8-12","","8v-11r","-","","3","-","","35003","","5","","O intemerata Dei mater","Liturgisch nicht nachweisbar","-","Ockeghem, Johannes"
"","","35.0000","Ockeghem CW, vol. 1, p. 44-57","","12v-21r","Messe","","4","Ordinarium missae","","35004","","4","Missa ad omnem tonum","Missa cuiusvis toni","Ordinarium missae","Okeghen","Ockeghem, Johannes"
"","","35.0000","","","23r-28r","Messe","","5","Ordinarium missae","","35005","","4","","Missa de beata Virgine","Ordinarium missae","-","Martini, Johannes ?"
"","","35.0000","Isaac OO, vol. 7, p. 43-83.","","28v-37v","Messe","","6","Ordinarium missae","","35006","","4","","Missa Quant j'ay au cueur","Ordinarium missae","ysaac","Isaac, Heinrich"
"","","35.0000","","","38r-52r","Messe","","7","Ordinarium missae","","35007","","4","","Missa La martinella","Ordinarium missae","Jo. Martini","Martini, Johannes"
"","","35.0000","Prioris OO, vol. 1, p. 47-70.","","52v-62r","Messe","","8","Ordinarium missae","","35008","","4","","Missa Allez regrets","Ordinarium missae","Prioris","Prioris, Johannes"
"","","35.0000","Compère OO, vol. 1, p. 1-25","","62v-71r","Messe","","9","Ordinarium missae","","35009","","4","","Missa L'homme armé","Ordinarium missae","L. Compere","Compère, Loyset (K: Josquin?)"
"","","35.0000","Obrecht W, vol. 4, p. 41-84; Obrecht CW, vol. 3, p. 1-32","","71v-85r","Messe","","10","Ordinarium missae","","35010","","4","-","Missa de Sancto Donatiano","Ordinarium missae","Ja. Hobrecht","Obrecht, Jacob"
"","","35.0000","MPLSER 1, I, fasc. 9","","85v-104r","Messe","","11","Ordinarium missae","","35011","","4","","Missa L'homme armé","Ordinarium missae","Tinctoris","Tinctoris, Johannes"
"","","35.0000","","","104v-110r","Messe","","12","Ordinarium missae","","35012","","4","","Missa ad fugam","Ordinarium missae","M. deorto","Orto, Marbriano de"
"","","35.0000","MPLSER 1, I, fasc. 7","","110v-122r","Messe","","13","Ordinarium missae","","35013","","4","","Missa L'homme armé","Ordinarium missae","Phillipon","Basiron, Philippe"
"","","35.0000","Vaqueras OO, p. 98-104","","122v-124r","Antiphon","","14","In honorem BMV","","35014","","4","","Ave Regina coelorum","RH 2070, CAO 1542, AR, p. 66, 69-I, AMo, p. 175, 179, LU, p. 274, 278","Vaqueras","Vaqueras, Bertrandus"
"","","35.0000","","","124v-135r","Messe","","15","Ordinarium missae","","35015","","4","","Missa de Franza","Ordinarium missae","Phi. Basiron","Basiron, Philippe"
"","","35.0000","","","137r-148r","Messe","","16","Ordinarium missae","","35016","","4","","Missa Se mieulx ne vient","Ordinarium missae","Gaspar","Weerbeke, Gaspar van"
"","","35.0000","Ockeghem CW, vol. 1, p. 99-116, MPLSER 1, I, fasc. 4.","","148v-158r","Messe","","17","Ordinarium missae","","35017","","4","","Missa L'homme armé","Ordinarium missae","-","Ockeghem, Johannes"
"","","35.0000","","","158v-170r","Messe","","18","Ordinarium missae","","35018","","4","","Missa Princesse d'amourettes","Ordinarium missae","Gaspar","Weerbeke, Gaspar van"
"","","35.0000","","","170v-176r","Messe","","19","Ordinarium missae","","35019","","4","","Missa de feria","Ordinarium missae","-","Martini, Johannes (K: Josquin?)"
"","","35.0000","Obrecht W, vol. 4, p. 85-123. Obrecht CW, vol. 10, p. 1-44, AMMM, vol. 15, p. 137-179.","","176v-178r","Kyrie","","20","Ordinarium missae: Kyrie","","35020","","4","","Missa carminum (=Missa diversorum tenorum, Missa plurimorum carminum I)","Ordinarium missae: Kyrie","Hobrecht","Obrecht, Jacob"
"","","35.0000","CMM 95, vol.  2, p. 219.","","178v-181r","Tractus","","21","Feria IV Cinerum. Ad missam","","35021","","2-4","","Domine non secundum peccata nostra","GR, p. 72, LU, p. 527","-",""
"","","35.0000","","","181v-184r","Tractus","","22","Feria IV Cinerum. Ad missam","","35022","","4","","Domine non secundum peccata nostra","GR, p. 72, LU, p. 527","-","Orto, Mabriano de? (K)"
"","","35.0000","Obrecht W, vol. 4, p. 85-123. Obrecht CW, vol. 10, p. 1-44, AMMM, vol. 15, p. 137-179.","","184v-188r","Sanctus","","23","Ordinarium missae: Sanctus","","35023","","4","","Missa carminum (=Missa diversorum tenorum, Missa plurimorum carminum I)","Ordinarium missae: Sanctus","-","Obrecht, Jacob"
"","","35.0000","","","188v-191r","-","","24","-","","35024","","5","","Salve Regis Mater sanctissima","Liturgisch nicht nachweisbar","-","Orto, Mabriano de? (Picker, K)"
"","","35.0000","","","192v-196r","Cantus","","25","De Machabeis. Ad bendictionem SS. Sacramenti. Pro pace","","35025","","5","","Da pacem Domine","CAO 2090, AR, p. 144*, LU, p. 1867","De Orto","Orto, Marbriano de"
"","","35.0000","","","196v-200r","-","","26","-","","35026","","5","","Salve Regis Mater sanctissima","Liturgisch nicht nachweisbar","-","Orto, Mabriano de? (Picker)"
"","","35.0000","","","200v-203r","Credo","","27","Ordinarium missae: Credo","","35027","","5","","Credo","Ordinarium missae","De orto","Orto, Marbriano de"
"","","35.0000","","","204v-206r","-","","28","-","","35028","","5","","Ave Maria mater gratiae domina gloriae","Liturgisch nicht nachweisbar","Deorto","Orto, Marbriano de"
"","","35.0000","","","206v-208v","Credo","","29","Ordinarium missae: Credo","","35029","","4","","Credo","Ordinarium missae","de orto","Orto, Marbriano de"
"","","36.0000","","","","","","","","","36000","","","","","","",""
"","","36.0000","","","2v-5r","Credo","1","1","Ordinarium missae: Credo","","36001","","4","Lamour du moy","Credo L'amour du moy","Ordinarium missae","Petrus de [la] rue.","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 1, p. 152-197.DPL Serie I B, EvanRue II/p. 76-156, TiraRue, p. 195-223.","","6r-14r","Messe","2","2","Ordinarium missae","","36002","","6","","Missa Ave sanctissima","Ordinarium missae","","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 9, p. 181-82, DPL, Serie I B.","","14v-15r","Cantus","2","3","Ad benedictionem SS. Sacramenti","","36003","","5","","Te decet laus","AR, p. 209*, AMo p. 1366","","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 3, p. 137-196.","","16r-33r","Messe","3","4","Ordinarium missae","","36004","","5","","Missa de septem doloribus","Ordinarium missae","","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 1, p. 1-45","","34v-50r","Messe","4","5","Ordinarium missae","","36005","","5","Alleluya","Missa Alleluia","Ordinarium missae","","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 5. p. 1-28","","50v-65r","Messe","5","6","Ordinarium missae","","36006","","4","O gloriosa margaretha","Missa O gloriosa Margaretha","Ordinarium missae","PETRVS DE LA RUE","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 3, p. 197-236; MMB, vol. 8, p. 23-48.","","66v-79r","Messe","6","7","Ordinarium missae","","36007","","4","Missa de virginibus","Missa de virginibus","Ordinarium missae","Petrus de [la] rue.","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 5, p.101-125, ChW 11, p. 5-20,","","80v-90r","Messe","7","8","Ordinarium missae","","36008","","5","Missa pro fidelibus defunctis.","Missa pro defunctis","Ordinarium missae","","La Rue, Pierre de"
"","","36.0000","La Rue OO, vol. 7, p. 129-145.","","90v-96r","Credo","7","9","Ordinarium missae: Credo","","36009","","6","Patrem sex vocum","Credo","Ordinarium missae","Petrus de la rue.","La Rue, Pierre de"
"","","38.0000","","","","","","","","","38000","","","","","","",""
"","","38.0000","JosquinW, Motetten, vol. 3, p. 106-115","","4v-11r","Lectio IX sancti Evangelii","","1","In Nativitate Domini. Ad matutinis laudes","","38001","","4","Ind: In principio","In principio erat verbum","Io 1:1-14","Josquin des Pres","Josquin Desprez"
"","","38.0000","JosquinW, Motetten, vol. 3, p. 58-74","","11v-21r","Psalm","","2","Dominica. Ad vesperas","","38002","","4","Ind: In exitu","In exitu Israel de Egypto","Ps 114 (113), AR, p. 47, 577, GR, p. 328, AMo, p. 132, LU; p. 153-161, 254, 11*","Josquin des pres","Josquin Desprez"
"","","38.0000","JosquinW, Motetten, vol. 3, p. 75-86, EMN, vol. 6, p. 1","","21v-28r","Tractus","","3","Dominica I. in Quadragesima. Dominica ad Completorium","","38003","","4","Ind: Qui habitat","Qui habitat in adiutorio","Ps 91:1 (90:1), AR; p. 57, GR, p. 77, AMo, p. 169, 436, LU; p. 533","Josquin des pres","Josquin Desprez"
"","","38.0000","","","28v-32r","-","","4","-","","38004","","5","Ind: Laudemus fortissimum","Laudemus fortissimum Christi martyrem","Liturgisch nicht nachweisbar","","Maistre Jhan XX?"
"","","38.0000","JosquinW, Motetten, vol. 5, p. 85-89","","32v-34r","Sequentia sancti evangelii","","5","Feria IV Hebdomada II in Quadragesima (Dominica in Quinquagesima?)","","38005","","4","Ind: In illo tempore","In illo tempore assumpsit Iesus","Mt 20:17-19","Josquin des pres","Josquin Desprez (K: Bruck?)"
"","","38.0000","in Casimiri 1924 nicht enthalten.","","34v-38r","Cantus","","6","In honorem SS. Sacramenti","","38006","","5","Ind: Ave verum corpus","Ave verum corpus","AH 37,40, AR, p. 100*, LU, p. 1856","Firminus le bel","Lebel, Firmin"
"","T: Veni sponsa Christi","38.0000","","","38v-42r","Antiphon","","7","Commune virginum. Ad matudinis laudes","","38007","","5","Ind: Simile est","Simile est regnum coelorum","Mt 13:33, 44, 45, 47, [60], CAO 4954, AR, p.[92], [97], GR, p. [60], AMo, p. 680, 685, 745, 746, LU, p. 262-9, 1231","Melchior Robledo","Robledo, Melchior"
"","","38.0000","MRM 8, Antico, p. 408-412","","42v-43r","Hymnus","","8","In Nativitate Domini","","38008","","5","Ind: Partus et integritas","Partus et integritas","LHM/Morel, p. 7","[la] [fa] G.","La Fage, Jean de"
"","Missale, p. 372; Processionale 53; LU 746 ?","38.0000","MRM 4: Medici-Codex, p. 246-250, Shine p. 673-676.","","43v-44r","-","","9","-","","38009","","5","Ind: Per lignum","Per lignum salvi facti sumus","Liturgisch nicht nachweisbar","Jo. mouton","Mouton, Jean"
"","","38.0000","JosquinW, Motetten, vol. 2, p. 58-76, MRM 4: Medici-Codex, p. 270-296","","44v-53r","Antiphon","","10","Feria III infra octavam Epiphaniam","","38010","","5","Ind: Miserere mei deus","Miserere mei Deus","Ps 51 (50), AR, p. 75, 154*, AMo, p. 25, 413, 1263","Josquin des pres","Josquin Desprez"
"Hur 1990","","38.0000","Attaingnant, vol. 9, p. 47-54, Shine p. 191-198.","","53v-55r","Tractus","","11","Dominica II. in Quadragesima","","38011","","6","Ind: Confitemini","Confitemini Domino quoniam bonus","Ps 106 (105):1; GR, p. 94, AMi, p. 157, LU, p. 776-II","Johannes mouton","Mouton, Jean (K: Josquin?)"
"","","38.0000","ChW 76, p. 9-14","","55v-57r","Psalm - Responsorium","","12","Feria IV. ad completorium","","38012","","6","Ind: Benedicam dominum","Benedicam Dominum in omni tempore","Ps 34:2, 4, 9 (33:2, 4, 9), CAO 6237, AR, p. 91, GR, p. 300, LU, p. 1028","Jo. mouton","Mouton, Jean"
"","","38.0000","Richafort OO, vol. 2, p. 185-187, MRM 4: Medici-Codex, p. 391-394.","","57v-59r","Antiphon/Tractus","","13","Commune virginis et martyris","","38013","","5","Ind: Veni sponsa christi","Veni sponsa Christi","CAO 7828, GR, p. [47], AMo, p. 678, 682, 744, 745, LU, p. 262-8, 1209, 1214","Richafort","Richafort, Jean"
"","","38.0000","","","59v-63r","Responsorium","","14","Commune apostolorum","","38014","","5","Ind: Qui sunt isti","Qui sunt isti","Is 60:8, CAO 7484","",""
"Hur 228","","38.0000","Verdelot OO, vol. 2, p. 1; Slim 1972b, vol. 2, p. 129-139.","","63v-66r","Responsorium","","15","De Job","","38015","","5","Ind: Si bona suscepimus","Si bona suscepimus","Iob 2:10, CAO 7647","Verdelot","Verdelot, Philippe (K: Richafort?)"
"Hur 194","","38.0000","JosquinW, Motetten, vol. 1, p. 95-104, GlarM, p. 499-512.","","66v-76r","Responsorium","","16","De lib. Regum","","38016","","4","Ind: Planxit autem david","Planxit autem David","Sam2 1:17-27, CAO 7389","Josquin des pres","Josquin Desprez (K: Ninot?)"
"s. Bernet Kempers 1973","","38.0000","Clemens OO, vol. 21, p. 162-166","","76v-79r","Responsorium","","17","Dominica IV adventus","","38017","","5","Ind: Me oportet minui","Me oportet minui","CAO 7137","Clemens non pp.","Clemens non Papa, Jacobus"
"","","38.0000","Palestrina GA, vol. 1, p. 61-63; Palestrina OC, vol. 5, p. 79-83.","","79v-81r","Antiphon","","18","S. Laurentii. In matudinis laudes","","38018","","5","Ind: Beatus Laurentius","Beatus Laurentius","CAO 1643, AR, p. 814, AMo, p. 1082, LU, p. 1597","Jo. Aloysius Prenestinus","Palestrina, Giovanni Pierluigi da"
"","","38.0000","Morales OO, vol. 5 (MME 20), p. 117-125","","81v-83r","Pater noster","","19","Ordinarium missae","","38019","","5","Ind: Pater noster","Pater noster","Ordinarium missae","Morales","Morales, Cristóbal de"
"","","38.0000","","","83v-85r","Hymnus","","20","In honorem BMV","","38020","","5","Ind: Ave Maria gratia plena (nachgetr.)","Ave Maria","AH 54, 337, RH 1878, CAO 1539, AR, p. 123*, LU, p. 1861","","Morales, Cristóbal de ???"
"","","38.0000","Sermisy OO ?; Attaingnant, vol. 3, p. 140-150.","","85v-90r","Psalm","","21","Feria III. Ad matudinis laudes","","38021","","5","Ind: Deus misereatur nostri","Deus misereatur nostri","Ps 67 (66), GR, p. [200], AMo, p. 25, 721, LU, p. 1292","","Sermisy, Claudin de"
"","","38.0000","MRM 4: Medici-Codex, p. 318-329. Chapman, vol. 2, p. 253-265.","","90v-95r","Antiphon/Cantus?","","22","Assumptio S. Mariae, Nativitatis Mariae","","38022","","5","Ind: Vulnerasti cor meum","Vulnerasti cor meum","I: Ct 4,9-11. II: Ct 2,14: 5,9+16+14. 4,3+7, CAO 5511","Moulu","Moulu, Pierre"
"","","38.0000","De Silva OO, vol. 2, p. 1-8.","","95v-100r","Psalm","","23","Feria II. Ad sextam","","38023","","5","Ind: In te domine speravi","In te Domine speravi","Ps 31 (30), AR, p. 90, LU, p. 279B","Andreas de silua","De Silva, Andrea"
"Hur 9","","38.0000","Jacquet OO, vol. 5, p. 48-54; Ph.de Monte OO, vol. 26, appendix","","100v-104r","Responsorium/Antiphon?","","24","De prophetis/ Sabbato post Pentecosten?","","38024","","5","Ind: Aspice domine","Aspice Domine quia facta est","CAO 6127, LU, p. 996","Jacquet","Jacquet de Mantua (K: Lupus?)"
"","","38.0000","SCM, vol. 13, p. 128-137.","","104v-109r","Antiphon","","25","Feria VI. ad completorium","","38025","","5","Ind: In die tribulationis","In die tribulationis meae","Ps 77:3-7 (76:3-7), AR, p. 185, LU, p. 647","Jacquet","Jacquet de Mantua (K: Conseil?)"
"","","38.0000","JosquinW, Motetten, vol. 5, p. 170-176; MRM 8: Antico, p. 67-75, GlarM, p. 447-454.","","109v-113r","Antiphon","","26","Feria IV. Ad vesperas","","38026","","4","Ind: De profundis","De profundis clamavi","Ps 130 (129), AR, p. 140, GR, p. 59, AMi, p. 29, AMo, p.138, LU, p. 291","Josquin","Josquin Desprez"
"","","38.0000","","","113v-117r","XX","","27","XX In festo corporis Christi","","38027","","6","Ind: O panem vere sacrum","O panem vere sacrum","Liturgisch nicht nachweisbar","",""
"Zuschreibung zu Festa zweifelhaft (nur in Llorens 1960); in Festa OO als opus dubium (s. dort, p. XIX); Brauner 1984, S. 199f.: de Silva","Virgo dei genitrix","38.0000","Festa OO, vol. 5, p. 132-147, De Silva OO, vol. 2, p. 65-82.","","117v-125r","XX","","28","In dedicatione ecclesia","","38028","","6","Ind: Gaude felix ecclesia","Gaude felix ecclesia","RH 6780-6783??","","De Silva, Andrea (Llorens: Festa, Costanzo)"
"s. vorherg. Stück","Da pacem Domine (LU 867)","38.0000","Festa OO, vol. 5, p. 148-156","","125v-129r","Lectio Epistolae","","29","Festum SS. Trinitatis","","38029","","6","Ind: O altitudo divitiarum","O altitudo divitiarum","Röm 11,33-34, LU, p. 910","","Festa, Costanzo? (Llorens)"
"","","38.0000","","","129v-132r","Antiphon","","30","Commune virginum. Ad matudinis laudes","","38030","","7","Ind: Simile est","Simile est regnum coelorum","Mt 13:45, CAO 4954, AR, p. [92], [97], GR, p. [60], AMo, p. 680, 685, 745, 746, LU, p. 262-9, 1231","",""
"","","38.0000","JosquinW, Motetten, vol. 5, p. 125-130","","132v-136r","Antiphon","","31","In festo S. Joannis Baptistae","","38031","","6","Ind: Inter natos","Inter natos mulierum","Mt 11:11, CAO 3370, AR, p. 736, AMi, p. 486, AMo, p. 991, 992, 995, LU, p. 1504","","Josquin (s. Kellman)"
"","","38.0000","Verdelot OO, vol. 2, p. 88-94; Slim 1972B, vol. 2, p. 280-291.","","136v-140r","Responsorium","","32","De Machabaeis","","38032","","6","Ind: Congregati sunt","Congregati sunt inimici","CAO 6326","Verdelot","Verdelot, Philippe"
"","","38.0000","Verdelot OO, vol. 3, p. 12-20","","140v-144r","Responsorium","","33","Dominica II passionis seu in palmis","","38033","","6","Ind: Attende domine","Attende Domine ad me","CAO 6137","Verdelot","Verdelot, Philippe"
"Hur 221","","38.0000","Verdelot OO, vol. 2, p. 42-47","","144v-147r","-","","34","-","","38034","","6","Ind: Sancta maria","Sancta Maria virgo virginum","RH 18385 (... quae genuisti Dominum)","","Josquin/Verdelot (K)"
"","","38.0000","Willaert OO, vol. 4, p. 44-47 (6)","","147v-149r","Antiphon","","35","S. Laurentii. Ad vesperas","","38035","","6","Ind: Beatus laurentius","Beatus Laurentius","CAO 1640","","Willaert, Adrian (Llorens: Anonymus)"
"","","38.0000","nicht in De Silva OO","","149v-151r","-","","36","-","","38036","","6","Ind: Crux clavis","Crux clavis coronae spinarum","Liturgisch nicht nachweisbar","Andreas de silva","De Silva, Andrea"
"","","38.0000","RRMR 95/96, p. 143-149","","151v-154r","Responsorium","","37","Dominica II passionis seu in palmis","","38037","","6","Ind: Fratres mei","Fratres mei elongaverunt se a me","CAO 6747","","Maillard, Jean"
"Hur 214. zur Zuschreibung an Willaert vgl. MRM 3, p. 179f.","","38.0000","MRM 4: Medici-Codex, p. 227-230; Shine, p. 756-57. Willaert OO, vol. 4, p. 65-67.","","154v-155r","Antiphon","","38","Domenica ad completorium","","38038","","6","Ind: Salva nos","Salva nos Domine","CAO 4686bis, AR, p. 64, LU. p. 271","Jo. Mouton","Mouton, Jean"
"","","38.0000","Palestrina GA, vol. 31, 75-78.","","155v-158r","Antiphon","","39","Commune apostolorum. In II. vesperis. Ad Magnificat","","38039","","6","Ind: Estote fortes in bello","Estote fortes","CAO 2684, AR, p. [13], AMo, p. 628, LA 1897, p. 431","Jo. Aloyisius Prenestinus","Palestrina, Giovanni Pierluigi da"
"","","38.0000","Casimiri 1924, p. 68-77","","158v-162r","Introitus","","40","In Nativitate Domini. Ad tertiam missam","","38040","","6","Ind: Puer natus est nobis","Puer natus est nobis","GR, p. 30, AMi, p.37, 38, LU, p. 408","Firminus le bel","Lebel, Firmin"
"","","39.0000","","","","","","","","","39000","","","","","","",""
"","","39.0000","Mouton OO, vol. 2, p. 1-50.","","3v-23r","Messe","1","1","Ordinarium missae","","39001","","4","Dictez moy / Toutes vos pensees (Ind: Dictes moy toutes vos pensees)","Missa Dictes moy toutes vos pensees","Ordinarium missae","Jo. mouton (Ind: Jo. mouton)","Mouton, Jean"
"","","39.0000","Chapman, vol. 2, p. 1-32 (längere Fassung) und 33-56 (kürzere Fassung).","","24v-38r","Messe","2","2","Ordinarium missae","","39002","","4","Ind: Alma redemptoris","Missa Alma Redemptoris Mater (auch ""Missa duarum facierum"" oder Missa ""Cantes sans pauses"")","Ordinarium missae","Petrus moulu (Ind: Petrus moulu)","Moulu, Pierre"
"","","39.0000","","","39v-58r","Messe","3","3","Ordinarium missae","","39003","","5","Ind: Miserere mei deus","Missa Miserere mei Deus","Ordinarium missae","Jo. parvi (Ind: Jo. parvi)","Ninot le Petit"
"","","39.0000","Palestrina GA, vol. 12, p. 165-193; Palestrina OC, vol. 6, p. 216-253.","","59v-82r","Messe","4","4","Ordinarium missae","","39004","","6","Ind: Ut.re.mi.fa.sol.la.","Missa Ut re mi fa sol la","Ordinarium missae","Jo. Aloysius prenestinus (Ind: Jannetto (gestr., nachgetr.: Praenest.))","Palestrina, Giovanni Pierluigi da"
"","","39.0000","Jackson 1967, p. 236-271","","83v-102r","Messe","5","5","Ordinarium missae","","39005","","6","Surge petre (Ind: Surge petre)","Missa Surge Petre","Ordinarium missae","Jachetto (Ind: Jacchetto)","Jacquet de Mantua"
"","","39.0000","","","103v-129r","Messe","6","6","Ordinarium missae","","39006","","6","Ind: Philippus rex hispanie","Missa Philippus Rex Hispaniae","Ordinarium missae","Bar. Scobedo (Ind: Barth. scobedo)","Escobedo, Bartolomeo"
"","","41.0000","","","","","","0","","","41000","","","","","","",""
"","","41.0000","","","2r-14r","Messe","","1","Ordinarium missae","","41001","","4","Ind: Missa. gentilz gallans","Missa Gentils galans","Ordinarium missae","Ind: Pintelli","Pintelli"
"","","41.0000","Pipelare OO, vol. 3, p. 24-50","","15v-26r","Messe","","2","Ordinarium missae","","41002","","4","Lomme armé [über Noten nachgetr.] (Ind: M. Lomme arme (korr. zu LHomme armé))","Missa L'homme armé","Ordinarium missae","Ind: pipelare","Pipelare, Mathieu"
"","","41.0000","JosquinW, Missen, vol. 1, p. 109-130; AMMM, vol. 15, p. 35-64.","","27v-37r","Messe","","3","Ordinarium missae","","41003","","4","Lomme Armè [über Noten nachgetragen] (Ind: M. Lomme arme (korr. zu LHomme armé))","Missa L'homme armé sexti toni","Ordinarium missae","Josquin [über Noten nachgetragen] (Ind: Josquin)","Josquin Desprez"
"","","41.0000","JosquinW, Missen, vol. 1, p. 35-56.","In Spruchband der S-Initiale Name ""Jhen. Gipon""","38v-49r","Messe","","4","Ordinarium missae","","41004","","4","LESSE FAIRE A MI [in Spruchband der A-Initiale] (Ind: M. Lasse fare amy)","Missa La sol fa re mi (Lesse faire a mi)","Ordinarium missae","Ind: Josquin","Josquin Desprez"
"","","41.0000","JosquinCW, vol. 8, p. 32-69; JosquinW, Missen, vol. 1, p. 81-104.","","50v-61r","Messe","","5","Ordinarium missae","","41005","","4","Ind: M. Fortune","Missa Fortuna desperata","Ordinarium missae","Josquin des pres. (Ind: Josquin)","Josquin Desprez"
"","","41.0000","JosquinW, Missen, vol. 2, p. 1-18; AMMM, vol. 15, p. 1-34.","","62v-72r","Messe","","6","Ordinarium missae","","41006","","4","Ind: M. Ave maris stella","Missa Ave maris stella","Ordinarium missae","Ind: Josquin","Josquin Desprez"
"","","41.0000","Prioris OO, vol. 1, p. 71-93.","","72v","Kyrie","","7","Ordinarium missae: Kyrie","","41007","","4","","Kyrie (Fragment von Missa Je ne demande)","Ordinarium missae: Kyrie","","Prioris, Johannes"
"","","41.0000","La Rue OO, vol. 2, p. 84-120; MMB, vol. 8, n. 1-22.","","73v-86r","Messe","","8","Ordinarium missae","","41008","","4","Ind: M. de beata virgine","Missa de beata Virgine","Ordinarium missae","P. DE LA RVE [in Spruchband der S-Initiale] (Ind: Perisson de la rue)","La Rue, Pierre de"
"","","41.0000","Brumel OO, vol. 1, p. 89-113","","87v-103r","Messe","","9","Ordinarium missae","","41009","","4","Ind: M. Victime","Missa Victimae paschali laudes","Ordinarium missae","Ind: Brumel","Brumel, Antoine"
"","","41.0000","Ockeghem CW, vol. 1, p. 30-41","","104v-113r","Messe","","10","Ordinarium missae","","41010","","4","Ind: M. Autravail suys","Missa Au travail suis","Ordinarium missae","Ind: Ogkeguam","Ockeghem, Johannes"
"","","41.0000","Ockeghem CW, vol. 2, p. 1-20","","114v-128r","Messe","","11","Ordinarium missae","","41011","","4","Ind: M. Quarti toni","Missa (quarti toni) (Missa ""Mi-mi"")","Ordinarium missae","Ind: Okeguam","Ockeghem, Johannes"
"","","41.0000","","","129v-149r","Messe","","12","Ordinarium missae","","41012","","4","Ind: M. Da pacem domine","Missa Da pacem Domine","Ordinarium missae","Ind: Pasquin","Pasquin ?"
"","","41.0000","JosquinCW, vol. 7, p. 2-20, Josquin MS, n. 11","","149v-155r","Messe","","13","Ordinarium missae","","41013","","4","Ind: M. Dung aultre amer","Missa D'ung aultre amer","Ordinarium missae","Ind: Josquin","Josquin Desprez"
"","","41.0000","JosquinW, Motetten, vol. 1, p. 56-58.","","155v-156r","","","14","-","","41014","","4","","Tu solus qui facis mirabilia","Liturgisch nicht nachweisbar","","Josquin Desprez"
"","","41.0000","","","156v-174r","Messe","","15","Ordinarium missae","","41015","","4","Ind: M. Trop penser","Missa Et trop penser my font amours","Ordinarium missae","Ind: Gaspar","Weerbeke, Gaspar van"
"","","41.0000","Agricola OO, vol. 2, p. 103-13","","175v-180r","Credo","","16","Ordinarium missae: Credo","","41016","","4","Ind: Patrem Je ne vis onques","Credo Je ne vis oncques","Ordinarium missae","Ind: Agricola","Agricola, Alexander"
"","","41.0000","FévinR OC, p. 123-136","fol. 183r, 2. System v.u., 2.-9. Note v.h.: offenbar zu einem nicht näher zu bestimmenden Zeitpunkt mit weißer Farbe gelöscht, nach Rest. wieder da","181v-184r","Credo","","17","Ordinarium missae: Credo","","41017","","4","Ind: Patrem Labelle se siet","Credo La belle se siet aupres de la tour","Ordinarium missae","Ind: Ro de fevin","Fevin, Robert de (Llorens: Josquin Desprez ?)"
"","","41.0000","JosquinW, Fragmenta Missarum, vol. 4, p. 94-102","","185v-187r","Credo","","18","Ordinarium missae: Credo","","41018","","4","Ind: Patrem de tous biens plainne","Credo De tous biens plaine","Ordinarium missae","Ind: Josquin","Josquin Desprez"
"","","42.0000","","","","","","","","","42000","","","","","","",""
"","","42.0000","Brumel OO, vol. 5, p. 53-62","","3v-10r","Psalmmotette","","1","","","42001","I","4","","Laudate Dominum de coelis","Ps 148, AMi, p. 147 oder 209 oder 53, GR, p. 91, 199, [191], 120, [204]","Brumel","Brumel, Antoine"
"Hur 225","","42.0000","JosquinW, Motetten, vol. 5, 27-36, Mouton, Motetten, p. 75-85, ChW 76, p. 15-24; Shine, p. 785-797.","","11v-15r","Litaneimotette","","2","","","42002","II","4","","Sancti Dei omnes orate pro nobis","Liturgisch nicht nachweisbar","Jo: Mouton","Mouton, Jean"
"","","42.0000","Compère OO, vol. 4, p. 1-5","","15v-19r","Sequenz-/Litaneimotette","","3","S. Johannis Baptistae, In Decollatione","","42003","III","4","","Ad honorem tuum Christe recolat ecclesia","AH 55, 200","Lo. Compere","Compère, Loyset"
"","","42.0000","Brumel OO, vol. 5, p. 3-6","","19v-22","Laudenmotette","","4","","","42004","","4","","Ave cuius conceptio","Liturgisch nicht nachweisbar","[Brumel]","Brumel, Antoine"
"","","42.0000","JosquinW, Motetten, vol. 1, p. 1-4, GlarM, p. 436-442.","","22v-24r","Laudenmotette","","5","","","42005","IV","4","","Ave Maria... Virgo serena","??","Josquin des pres","Josquin Desprez"
